Province,DHI201801,DHI201802,DHI201803,DHI201804,DHI201805,DHI201806,DHI201807,DHI201808,DHI201809,DHI201810,DHI201811,DHI201812,DHI201901,DHI201902,DHI201903,DHI201904,DHI201905,DHI201906,DHI201907,DHI201908,DHI201909,DHI201910,DHI201911,DHI201912,DHI202001,DHI202002,DHI202003,DHI202004,DHI202005,DHI202006,DHI202007,DHI202008,DHI202009,DHI202010,DHI202011,DHI202012
Ninh Binh,0.8069610290094116,0.861457676272069,0.7767886610081361,0.5504531552519477,0.45073472028678224,0.732929400064909,0.31979556993164837,0.2049851847190017,0.4989979690053783,0.5883534513741233,0.5843465135286539,0.6267483670727011,0.5648478797825552,0.5348597395498251,0.6135544714914873,0.5363104942674805,0.412468062577107,0.6661416197291973,0.5845621331764707,0.5621682622795928,0.6949530261339055,0.5976217433186303,0.6330745720612766,0.5062104343009862,0.4458994413376601,0.45210338410458056,0.3941312485981265,0.4532010239625193,0.5402408369883939,0.8021463054997837,0.8989844033369604,0.5615611616782478,0.5478979583008082,0.49196778832992777,0.4905651853911307,0.5257379750222453
Ninh Thuan,0.6932939419582832,0.6830123014434432,0.4880867790853755,0.6117619184582563,0.6986514512285099,0.6544139571587139,0.7100472145450955,0.7457459386675522,0.6393514340870529,0.6055106141257062,0.5492957499549852,0.6989484688292741,0.540712365941961,0.5543820152452953,0.39421617102772877,0.4579754289773,0.5260246628654462,0.6008311723987366,0.5286042136375536,0.6825135613611233,0.5207459239660475,0.6441703865871098,0.5562564595672876,0.7030657931622928,0.7330286916399092,0.7639708088203522,0.6778982298125537,0.8423617064919584,0.9087213969700357,0.5476322784910189,0.566463338588625,0.5761756690979105,0.6928326690736931,0.6553992838378714,0.695420670790971,0.5648940779118609
Phu Tho,0.6199038489215829,0.6635471392148431,0.7011917331096333,0.5936645559145877,0.35480153478624304,0.5353697029015823,0.30393014677132385,0.40542927538820633,0.5274869178001985,0.4336644431514907,0.4591981892913726,0.5256656596858622,0.5715886286534556,0.5204547451834101,0.6109034091315716,0.4803558882735674,0.5364752884595746,0.5793261198301217,0.5558069448995605,0.6258068080695939,0.49197452802190667,0.3579103127593612,0.39263748539157084,0.34185946612411655,0.33374386377666176,0.26820823059768667,0.41392952679366835,0.4086075563656507,0.33989138282532855,0.45520004276398524,0.5936613848756384,0.5653219360278882,0.5079791651290534,0.43012893536393726,0.4646344421794503,0.5177273741345069
Phu Yen,0.46866386544290883,0.5366001938823192,0.4235199362421031,0.5235331050052198,0.5265052278631883,0.3982042853854751,0.4573445792294518,0.6260984896486943,0.570737814592215,0.5895749237942767,0.5514016646129444,0.729092884203873,0.6806079643823508,0.6047292595213508,0.5877340158727494,0.5897720811044048,0.46651370936116754,0.606403493697152,0.5806714047651652,0.7797544737442171,0.5345390845064695,0.5683540514930006,0.5369304878415697,0.5890161875308639,0.6614006943149464,0.6080300692594905,0.6134579910712301,0.69592784497906,0.715640225733001,0.47408411594581096,0.38615097401356113,0.39986296132175875,0.45256598492839945,0.5374408761517714,0.6873999832969627,0.6461119250101515
Quang Binh,0.6123306667934495,0.7184961263285958,0.6241540390071053,0.511841343201628,0.5737770504466999,0.6410087832070543,0.43645513714313744,0.6215211136048887,0.6682866431229433,0.7104365452890304,0.7341659952444333,0.8441100788517896,0.6856619010701605,0.538987459593627,0.7059988834790181,0.6843987960657222,0.6479426002003227,0.7220136509969401,0.5998511754621829,0.538894513834476,0.4331827258341043,0.43321600706811025,0.4424202655425287,0.5588691332301933,0.6206169077680236,0.5976377358075444,0.5705302761406393,0.6390787672307348,0.6760580130911201,0.7170246597100983,0.7429830622423796,0.7003332665929218,0.7816514189532257,0.4958651830012573,0.45274033283969844,0.48938625783177603
Quang Nam,0.4948716081876681,0.6105811793949988,0.5019725290085351,0.40010133064752046,0.5355482953685365,0.46778503039245195,0.41536149089928087,0.59526552079539,0.7013956918479328,0.6999962082601175,0.6558015871210184,0.7577716542396923,0.5777133033416197,0.5026889115351041,0.4788224367067589,0.6669801675514822,0.6067309832217853,0.5868487843622509,0.5489432449995502,0.5987940048081802,0.589756771281199,0.542813003013775,0.5122221767322499,0.5436288179812322,0.617564883348309,0.5500790571827666,0.6818322386290196,0.6924641055681451,0.6438821457211334,0.5311765140831639,0.527271890340944,0.6399647189461825,0.7268460828200662,0.4715648747710672,0.4952873098526708,0.49048648572334513
Quang Ngai,0.44126142347333835,0.5585200957811811,0.5646344534178228,0.6456859012194321,0.6833536846816771,0.4706948206570793,0.3335436201439017,0.45762377195270115,0.6602941197242087,0.6876137512294884,0.6744244549174774,0.761637832527406,0.6643204274187081,0.5838302254764645,0.6565241942783971,0.7545297056083272,0.748259266162248,0.6946792441519266,0.6284857134385167,0.6095617251914446,0.6245654019489706,0.6065751982216856,0.6217147809529018,0.6163231833368806,0.6929899603809689,0.5769580898231743,0.738330280026755,0.7627856897317986,0.780304530789921,0.6343023874216476,0.593405951683151,0.6995250002222136,0.844517824663247,0.598935043003252,0.6098901238020451,0.5778174066121973
Quang Ninh,0.6279109691969276,0.766523617615175,0.7510147152707821,0.6634592071766718,0.6411981790965305,0.7987307193638559,0.5249250435324283,0.42753204913516357,0.42255316512099694,0.447384988753227,0.44768984555927244,0.6320194904440491,0.7512389767837475,0.7254999691213831,0.6985874120958747,0.548294271606562,0.532337000274415,0.6302818803261706,0.7176760828247739,0.7395160020876356,0.6267502885898836,0.5430687480354369,0.6345576392605803,0.5458534566403712,0.44235969529135194,0.4222385588760377,0.45190419759102524,0.5247418768883545,0.570808988507455,0.702412444465698,0.8235069033374373,0.7577647132848381,0.6792918612010035,0.5151436098849359,0.5394024206720789,0.5543163058116868
Quang Tri,0.5203053162103969,0.6700517511758046,0.5375433744727586,0.43940389034686894,0.5393254014070162,0.553399493263054,0.36602956529141306,0.5367569672063945,0.6046111674066423,0.6537585601882466,0.6254887385054535,0.7592196846831295,0.6342746520156596,0.5260077777978156,0.5907499623548162,0.6699515135811204,0.6340330713684699,0.6998154517875442,0.49165530073369157,0.4831035542386008,0.43520412857758356,0.4717815708239857,0.46395970475241527,0.5897232808538507,0.6683088078129665,0.6518634680560857,0.6823101357324105,0.6802737479405924,0.6906090100163707,0.6377382388318076,0.660699115967113,0.6705286943838965,0.7716397172773581,0.4937798248741358,0.4547313096565481,0.48068588598334805
Soc Trang,0.4533328386686911,0.2900371155156168,0.4320221746237891,0.7415341056713536,0.7117734754784689,0.7092846321884654,0.3369394230699136,0.38953216350376624,0.5555344479589238,0.704741753446092,0.6994348589342948,0.7914265307163939,0.41754312995441245,0.3510112226059783,0.24407868078079106,0.4936765244618535,0.5184292273761575,0.40273506615689453,0.3905160636939692,0.5203304341933672,0.5710623863800908,0.6635068496732465,0.7458965842367213,0.7342531181291936,0.715268163419653,0.572223203323473,0.46089397583749964,0.7156503424413923,0.8267156360740311,0.5681335987346103,0.48417864683332557,0.540198720577144,0.6017309509586575,0.47109096568996406,0.4359713864465751,0.4826526906970287
Son La,0.48828925846160515,0.5134029009779325,0.3921037367345206,0.452802778643124,0.40067092955872274,0.4888801302338474,0.5091552728130491,0.5278709350980666,0.598184858232249,0.4743713519036423,0.5144449129068116,0.522051749272449,0.30878527044044435,0.5037107188955979,0.4705512604365257,0.6837608796382976,0.7959277438328092,0.7290541810738213,0.6237006578029267,0.7261605147190916,0.6842991925489057,0.6718081175544383,0.7165729409061186,0.5239614347968911,0.6727551697544771,0.604813792194773,0.534098418044622,0.44466663122303257,0.47418801148638856,0.5470507125195325,0.6581226968668613,0.581455116497931,0.47824396159096966,0.48406627891991805,0.5768151149492142,0.6373603996225297
Tay Ninh,0.2326614448593026,0.14519397074663593,0.15619627876230902,0.3462756602142903,0.1594057367969994,0.24595962079654313,0.4437974710832981,0.5137645311558924,0.49076080990791004,0.5389287659208003,0.4300824692121252,0.4479320206706406,0.2709933125046484,0.39196628237328174,0.2376676025102211,0.24296062171789243,0.25538587545310737,0.3704885703408913,0.36839322083744264,0.5677360620143801,0.39428805230277614,0.5761667038080721,0.5966647532031882,0.6061893328979524,0.44594746870732266,0.30557910171186453,0.27367143679341055,0.3583092522802896,0.4912220887235809,0.24121209437744132,0.23602229761055715,0.32904685956137997,0.4466601309158539,0.5266535366453693,0.5550832509398547,0.43800363911631396
Thai Binh,0.702489920530623,0.8815904460618879,0.8266815644810125,0.5866895356051448,0.4235646294706435,0.6501920693348152,0.20243199372895307,0.02788224504276367,0.3240742052366279,0.5276814996009597,0.39448350154705775,0.46933580142250403,0.6028264582401692,0.7579436993386376,0.7584993278638024,0.538330887032135,0.44126706732630683,0.5743533893022241,0.6683538390029643,0.6260713121194831,0.6807878090305117,0.6497409374693445,0.5688093075752766,0.45120694327736344,0.3796835024546397,0.5148482732216901,0.4531874727763499,0.5182669136539557,0.547098072850256,0.6936557535495779,0.7424868732231192,0.49103155367389356,0.46863446073854914,0.40857380177359087,0.4053229714496022,0.4682220071284638
Thai Nguyen,0.638897247165078,0.6676584181040883,0.6663088933708631,0.6370449022623657,0.5427229626030315,0.6137451114313315,0.48428099192148677,0.44796830124875936,0.4852162646651947,0.3410398431271918,0.28363680937349506,0.36652719390566857,0.5934264058365374,0.5194068187193138,0.571807471327262,0.44067918315339083,0.43943461659238453,0.4417081074015525,0.47594962157092935,0.6236268041623878,0.455955792030672,0.2937441548085925,0.21259866828140092,0.29988023744767206,0.32626121654273615,0.2647761499432008,0.4266827861638051,0.4405376001190539,0.3589909292571962,0.4107327739723338,0.7093005738567839,0.6719973270885256,0.49179739089938124,0.3669206412376621,0.3698677923786439,0.48351509415139915
Thanh Hoa,0.6634532583055001,0.6750401226553098,0.651541264055513,0.505048723372641,0.4152621784047413,0.6103138829510079,0.16716541443513588,0.2039026270338172,0.44071569760671203,0.5345376778137851,0.4920940268706644,0.5458850855285476,0.38200182926446846,0.3121745230785312,0.4502182750473306,0.35739990409296823,0.3758570130982423,0.5316956182715978,0.4215204310631861,0.5247148324662907,0.62617784420349,0.5057629380640113,0.5204069152202376,0.3300314437210044,0.3405461485041859,0.33431688001310084,0.269302885827797,0.3963877261549796,0.500475721418254,0.6603619866971108,0.7548699979601655,0.6115029702417933,0.5685504550921445,0.4834268989775822,0.4096018172126128,0.4268966872164616
Thua Thien Hue,0.4759172172711574,0.6681877660991046,0.5796387615580925,0.4098015969525361,0.5412890940241217,0.4849608388074054,0.4748057956289649,0.6631909112544103,0.6617791032713886,0.6775454763641494,0.6306687051339231,0.7638889679003779,0.6017888709799362,0.5462157944683016,0.560237874055315,0.7409499698772948,0.6784512327211849,0.6197116621624452,0.55710319590728,0.5905728846298938,0.5464741678690622,0.5641782293016046,0.5421950375761636,0.6353558915891278,0.6813667892552875,0.6759203006868848,0.7187594259796287,0.6199656249832847,0.6068928888209204,0.4850632890805558,0.575120997201471,0.6434018328456785,0.7458196342259057,0.4591777433634348,0.48687781846471306,0.49623349020488133
Tien Giang,0.3800301958530677,0.3781789653718812,0.40870793026813,0.5095991904916986,0.4279594660782622,0.4386853246008739,0.4575126532066227,0.5776114994257084,0.5769723174951065,0.5517165992456867,0.4487924342866225,0.5354388763637495,0.3689323341517086,0.5308735690723433,0.4396242570208622,0.36551664188455807,0.39947215926236596,0.468372124636448,0.3903997905285012,0.589018825962362,0.5824759927802986,0.7404035139910419,0.6968944554049523,0.7262699211755179,0.624239739408028,0.5854722904228162,0.5504520256669081,0.5932738944299233,0.7029901677522393,0.4011795324071658,0.35503981409830226,0.37776919559302663,0.4703936253123187,0.5185361690559231,0.5144421979096854,0.4695311097530094
Tra Vinh,0.4222286243035544,0.3740282695100772,0.48467047091248056,0.7062806163080327,0.6718501588328946,0.6541488351058421,0.5125229054648938,0.5410879872416349,0.5475836935516882,0.5981096180818803,0.5990031078610241,0.7652467250122216,0.48626333594284904,0.525128937014451,0.435301268781573,0.5364118531291673,0.5267351673381769,0.5055106948018637,0.4257737894231083,0.6232207867779755,0.5528219996290478,0.701743538550963,0.7969573015391113,0.9017388638989098,0.7696979240892762,0.6480110205353138,0.6090062968816888,0.7297294034866353,0.8881330898646362,0.520953309084322,0.43854346288730395,0.4495018750159902,0.5726273747840814,0.4622236899451718,0.43041032120806283,0.5383647119849893
Tuyen Quang,0.6344594082084698,0.6186586567528753,0.5757200647880775,0.5497981018574107,0.4134344150734725,0.5957918580873507,0.5551643754453246,0.5683196193577041,0.6063897748792667,0.41599745524504916,0.41379976392487144,0.4849962676035266,0.5930468171892299,0.5061506976884609,0.4907662715166912,0.39583525503806216,0.3934938045726753,0.3920393765994324,0.4395854833518706,0.6412263678242418,0.5485368058006348,0.45534562598165257,0.38614507872764625,0.42760257201647267,0.43250590004146233,0.33168460089981294,0.44674787839063484,0.4524478608599964,0.30652288286129414,0.4782758692009847,0.6472230722730304,0.627573903406538,0.5341859714150814,0.44655539000136973,0.4318373638742446,0.5896026164603211
Vinh Long,0.4520318719955922,0.436195734349384,0.4101297391195108,0.5109428279301922,0.4259639590109916,0.5180405377980847,0.3521075629025164,0.4039353253478107,0.45184210161426014,0.574433456021214,0.6101565712328609,0.612396081617456,0.39587005513862866,0.5700704846610294,0.44060784350226617,0.3510077971281623,0.3801688274724646,0.40642993680880907,0.3333183326730724,0.49096483009005587,0.44693058501022137,0.6460591203565096,0.7664285875405223,0.6767978846615457,0.6688766113328555,0.6468623823151635,0.5310789065018611,0.5537383848534352,0.6251603227607827,0.3775334853111626,0.3586806006731819,0.36149029501997865,0.4201072728797805,0.4521876596338339,0.5293383014440369,0.4889001024919965
Vinh Phuc,0.6549404721987055,0.7351226528350819,0.7309858354025492,0.6397840763063665,0.47759238717782715,0.5220611107044874,0.2550832322962596,0.367851694733249,0.5785988580927158,0.46018586797581945,0.39637155561198895,0.4595226550811853,0.6078111480574165,0.5853119084694739,0.6203240727041784,0.4725915124869125,0.5350066719516058,0.4694586924517716,0.506388695038417,0.6015921841857332,0.5258273423875468,0.33679154570916564,0.30297266868081213,0.3255440336235127,0.30971501176557664,0.26558512979299087,0.39280683431197044,0.31187267013040726,0.30804659091294345,0.32775790846685415,0.47632990233027944,0.5119658791487552,0.5633508214909626,0.43129624844857783,0.45951223400324304,0.5296368311795822
Yen Bai,0.5852278327677759,0.5812071171950306,0.5498462154504624,0.5675520628102527,0.3813700963002864,0.41683800822400624,0.4614961537876845,0.48391809806785907,0.5602523674502672,0.4762306782087573,0.549917840446852,0.58220366652498,0.43525459272199923,0.5701297290127493,0.565802043007229,0.603033433424523,0.5612818081791924,0.4844746677060569,0.4687853051638681,0.6519404677529452,0.5821104524775254,0.5946433797744624,0.6138852375870564,0.4875875708831505,0.6015440716623143,0.5081349183862786,0.5815349797215741,0.5185314796113115,0.36992176383936715,0.4288020989304649,0.6201211134856256,0.5426463557672722,0.5058004112085486,0.504923612750016,0.543089007070673,0.6762648668076201
