Province,DHI201501,DHI201502,DHI201503,DHI201504,DHI201505,DHI201506,DHI201507,DHI201508,DHI201509,DHI201510,DHI201511,DHI201512
Gia Lai,0.5630710322971967,0.5229928625103318,0.6064188604754355,0.6620357381458742,0.6734126675031992,0.6435192675710122,0.5764240315218475,0.5759610098169778,0.5983274305605378,0.6688184061686769,0.6097722615744572,0.6314618841075625
Ha Giang,0.45633089069211036,0.5359020602992343,0.5456955791727598,0.5996595181212638,0.5528000239722543,0.600656705024632,0.6217694192696297,0.5934518492154577,0.5202672641371089,0.5527736180465046,0.507803780569988,0.46970650648759604
Ha Nam,0.5412526048153846,0.5623980442561725,0.5424246336852977,0.5800142511023276,0.6436138156857167,0.6630761641356601,0.6232904949320212,0.5759622195510162,0.5179674002301522,0.606629532666835,0.5070471847912631,0.4992127694174139
Ha Noi,0.5263650814869452,0.5521295073205358,0.5672706339887756,0.6211012981022056,0.6388502006896121,0.6346505676706595,0.6100338086241784,0.6062257001562915,0.5338409470532779,0.5557560639906891,0.4548349640817688,0.46466893424166994
Ha Tinh,0.6312123593051159,0.5788274630783785,0.5630458500443511,0.5660435952927397,0.659499814569487,0.6571056493620687,0.5464955463753035,0.5520141601098754,0.5694718165368338,0.6486049943200212,0.6016679547407379,0.6563678296240666
Hai Duong,0.5216415995463842,0.5215720420100477,0.5899013805911114,0.6647413222862888,0.7087509442065962,0.6684199396260101,0.6562034085056716,0.5787418137686321,0.5347919621133729,0.5151243748059385,0.49060058109350824,0.5321526243809696
Hai Phong,0.5626862417763218,0.5696154693245459,0.6045133654496365,0.6599125754208042,0.7011877909607939,0.6949236892862676,0.68850478588315,0.6079744760912453,0.5480114200765442,0.5646618405429356,0.5383112836083054,0.5387053864046576
Hau Giang,0.5351593704934193,0.5552976331747772,0.6181282155156171,0.653870426867548,0.7071655644756769,0.6634369121369844,0.6889140499064362,0.6796864647986296,0.6838614279722485,0.6985107597380711,0.687849807730003,0.6760986138874255
Ho Chi Minh,0.6674047891745782,0.6346583541004427,0.6150640432241589,0.6546214121138167,0.7181058476118676,0.6939494367881871,0.7000969285123025,0.6738861639976008,0.6675590896777844,0.63501129027223,0.6373732568641802,0.6539203830654251
Hoa Binh,0.4968004890017057,0.5231622485331671,0.5148048830967487,0.5579545587355289,0.6064798820312467,0.6211825273155015,0.6319422622000922,0.6262371345909546,0.5211978261334722,0.559684180892227,0.483777487007947,0.4747447420135866
Hung Yen,0.5092084783832225,0.5531046222540558,0.5672209215215247,0.6081236097440678,0.6748723982142697,0.6722663779336296,0.6607819478601059,0.6159918413584438,0.5475794309720012,0.5461733231729653,0.4492334444989626,0.47585771784044617
Khanh Hoa,0.6050712773891231,0.5870912778087118,0.6591266632952276,0.6981781937207948,0.7214091879401087,0.7051722602632818,0.6556813641429619,0.5992137691855474,0.6277547229478618,0.6718954830536655,0.5913863034176565,0.6048024118669187
Kien Giang,0.505415408887632,0.590303100236936,0.6696211675988951,0.7014483012185997,0.7579226407075242,0.6924181197874224,0.6815192364116223,0.6629917521560971,0.6792405142048137,0.7206269327337087,0.6637879737152929,0.6365523090043698
Kon Tum,0.5828768797613428,0.5382421050424105,0.6019216138758944,0.622343197271139,0.6445200219281094,0.634209938958723,0.5969419629546999,0.5977957429427847,0.6256600434788908,0.6669102459653488,0.6148033406740621,0.6467351186156679
Lai Chau,0.4394449772072919,0.5121568474484021,0.49062337024730723,0.5365453256278611,0.5982840150285077,0.6278512129917599,0.6065894071706902,0.5553392598090147,0.5116991406555778,0.5516754548107589,0.5277222660587463,0.44456092553066834
Lam Dong,0.641210183301938,0.6025681466073345,0.6717129587985228,0.6620619348258563,0.6688407293030947,0.6401525906985513,0.6161507132679657,0.5906647657144866,0.6218765590462331,0.6399141480828455,0.5902593183962218,0.5928682632654527
Lang Son,0.45895465709001876,0.515403568517896,0.5747040100663117,0.6252016532809408,0.5756746697388527,0.594855853792642,0.5647647990352546,0.5530810673586569,0.4705010824681699,0.487036010621812,0.44000247532434134,0.41738787717021314
Lao Cai,0.4454250901971424,0.5154566124582515,0.5134047153165809,0.576087906883449,0.6005226015576114,0.6005337866626508,0.582903376301549,0.5450093870740225,0.4934334297112934,0.5698949466967179,0.5336992699969889,0.4624838575994389
Long An,0.5666509186191973,0.5470721544633494,0.5790049557994159,0.6278514876035027,0.7022943572729915,0.6525315492962145,0.6571430946576647,0.648606650175729,0.6421073981469317,0.6275691163381257,0.5942408492321333,0.5952988651143858
Nam Dinh,0.5668884906699325,0.6242067557637733,0.5952397880269799,0.5650469804292828,0.6619041004243836,0.6625070514115269,0.6050007758740233,0.5269141860843245,0.5202698126829812,0.6237883582932977,0.5157773430514233,0.5116707842093258
Nghe An,0.5556736127138024,0.553213628626165,0.5190440689302384,0.5674634004778826,0.67930441371816,0.6958633284533821,0.5740384798863963,0.5598126738598151,0.5328372507314284,0.6225062672774614,0.5673931815397387,0.5553945692763121
Ninh Binh,0.6027453214514253,0.6015290463464246,0.5407066281940456,0.5728902538809562,0.6757836424076872,0.7266233945605339,0.6073622076561254,0.5660658403097261,0.5289805568959521,0.6228651710033898,0.5295191972905763,0.529685830781715
Ninh Thuan,0.6495833735338845,0.5982220284853287,0.6828401644121137,0.7432755212195383,0.7714787626623756,0.745156085431505,0.6833625612318797,0.6039466303381938,0.6429946924946646,0.6709016023330294,0.5841658141014908,0.5883854238440537
Phu Tho,0.4730290237667517,0.5199631299429701,0.5422980712023395,0.5797846174591192,0.5447814401376442,0.5788043171776053,0.5787407329755128,0.5540587528587336,0.4745843716437071,0.5152866140444612,0.45485599817719563,0.4448831478474725
Phu Yen,0.577824789552327,0.5422684825693357,0.6539651910422885,0.6881291886797952,0.7275249523669082,0.6970266886583498,0.6227779887308018,0.5532715665934531,0.6039828121840424,0.7148147967180968,0.6124616815500397,0.597985765392006
Quang Binh,0.5843902337880319,0.5733345261783612,0.6061170819763748,0.6085169559554452,0.684378615734391,0.6863397661033417,0.6255106783620056,0.6254798545100996,0.5752206640597003,0.6463148922959321,0.5844198916288006,0.639627874089123
Quang Nam,0.5764286369562119,0.49780308482718094,0.542663690429685,0.5035279571178267,0.5549585161289472,0.6053139717951519,0.6078818479274065,0.6129911864963831,0.6353450401268729,0.6322365271618108,0.5914173886443691,0.6050540126520658
Quang Ngai,0.5979019695635011,0.5142720766991096,0.577258463424166,0.5704017595099115,0.5998723657459678,0.6208541499184218,0.5879548977916043,0.5627239996910907,0.614377921180712,0.6724709701792013,0.597276723470051,0.5914478143944413
Quang Ninh,0.5302566792369432,0.55323503977467825,0.6271211568974058,0.6740872811478003,0.6635436535993134,0.6803466339720908,0.609867791262746,0.5543268873982367,0.4992224419982338,0.5365742130406904,0.5223090339949483,0.49426998430913927
Quang Tri,0.6137934928446063,0.5616879097260321,0.5996894227057249,0.553725051193067,0.6454352939484429,0.6577548960725286,0.5696929878357242,0.5959570802489791,0.6023015715535818,0.6388144438134968,0.5933379412460185,0.6396468497246878
Soc Trang,0.5205921853486547,0.5120335345992234,0.5657132495540677,0.6534963787523412,0.7431104433890839,0.6716933535944544,0.67332351118082,0.6491789096062698,0.6446515035453414,0.6393228149919494,0.6246752038859813,0.6257353228841739
Son La,0.42555467911628286,0.5349712981895666,0.5356600001655631,0.6477842276167871,0.7367838946716952,0.6468925135886235,0.551611148345716,0.5116619710469833,0.4878982930894243,0.5731364333528605,0.5326881659786264,0.4500852910139842
Tay Ninh,0.5729297404839107,0.5252936617340123,0.5223092966742208,0.5454192982095014,0.6163995957507986,0.6198333983488132,0.6239176324457372,0.5989500085558754,0.6033575411066996,0.5992051049825413,0.5906490597822313,0.5892334346155309
Thai Binh,0.5427468582103349,0.572204383771297,0.57540407277499,0.5877352071750552,0.6406163127592319,0.6262172380353853,0.6072526304100243,0.497208403176396,0.4767054337746501,0.5698145274356714,0.4734255899151747,0.48812059677011715
Thai Nguyen,0.47903238861355757,0.5374586989254989,0.5852912252168729,0.6369463980083816,0.5616800491111053,0.5856972734540038,0.6184280180966046,0.6218478589584268,0.5311366099423912,0.5298106921703408,0.44015475960217554,0.4453210618643342
Thanh Hoa,0.528897847726143,0.5534712685760235,0.5114642364082033,0.5718226432276188,0.6570017026394339,0.6749101542034445,0.5670372110768716,0.5874066472515835,0.53131746798606,0.5986368344195668,0.49523051555795417,0.48060819108933395
Thua Thien Hue,0.5969816857582901,0.5336564253388559,0.5698719072496108,0.5153593341099842,0.5819291007847887,0.6229479730906136,0.5912359278774547,0.6299718098370507,0.6523191435488698,0.6468506660416327,0.6075948218062956,0.6181967999975727
Tien Giang,0.6240253525882085,0.6058134057430615,0.5952838326384893,0.6336938612672857,0.7425226785976909,0.6981509854104999,0.6913350497322485,0.6697246793788103,0.653377377922001,0.6205105440931488,0.597692111761511,0.6159269944704141
Tra Vinh,0.6196228959575661,0.5914784176334377,0.6151678994585884,0.6742177929861956,0.7548261056414333,0.7020303020171533,0.7225103830004166,0.6895834473701782,0.6697315208601451,0.6079682625509045,0.6163169833185491,0.6532981178315868
Tuyen Quang,0.47689772221672544,0.5476873497071892,0.5594283856090609,0.6024635386794952,0.5473734342341772,0.6114154043601433,0.6354591309407377,0.6148426602811998,0.552513686879478,0.576339184681704,0.49530295005907715,0.4660114289994821
Vinh Long,0.6074486660430298,0.6139191556356806,0.6039782370047642,0.6154195477939682,0.7221238482246556,0.6866966706194376,0.725022379306697,0.669221976440271,0.6383395431216657,0.638171451923876,0.6575812315565962,0.6235789988056368
Vinh Phuc,0.49597615582637505,0.528027419064439,0.5325712702847266,0.5942721237863348,0.5538070150805943,0.5407744624805487,0.5557178641685474,0.5631339634982387,0.5175953146430347,0.533242462035624,0.42153578878133385,0.4128892023782758
Yen Bai,0.4390985401172149,0.5379046980888895,0.5371944281173827,0.5973669830041126,0.6079641413308031,0.5863307735213096,0.5420450460688303,0.5072944794528312,0.49358963861606614,0.5679610112653674,0.5070981646146766,0.46448623075067047
